Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2018,на 100 000 населения,Карагандинская,сельское население,,,,,,0.71
2010,на 100 000 населения,Костанайская,сельское население,,,,,,12.493213913351612
2011,на 100 000 населения,Костанайская,сельское население,,,,,,9.867703922986014
2012,на 100 000 населения,Костанайская,сельское население,,,,,,7.654144023157264
2013,на 100 000 населения,Костанайская,сельское население,,,,,,7.482649606225567
2014,на 100 000 населения,Костанайская,сельское население,,,,,,9.676498146124562
2015,на 100 000 населения,Костанайская,сельское население,,,,,,7.639601785756918
2016,на 100 000 населения,Костанайская,сельское население,,,,,,7.982197281215229
2017,на 100 000 населения,Костанайская,сельское население,,,,,,3.9356714501473418
2018,на 100 000 населения,Костанайская,сельское население,,,,,,3.25
2010,на 100 000 населения,Кызылординская,сельское население,,,,,,2.4897608584695443
2011,на 100 000 населения,Кызылординская,сельское население,,,,,,0.4904497178687998
2012,на 100 000 населения,Кызылординская,сельское население,,,,,,0.7250212068703009
2013,на 100 000 населения,Кызылординская,сельское население,,,,,,2.6198086110727403
2014,на 100 000 населения,Кызылординская,сельское население,,,,,,1.1750605156165543
2015,на 100 000 населения,Кызылординская,сельское население,,,,,,1.3963457631378682
2016,на 100 000 населения,Кызылординская,сельское население,,,,,,0.6947033500911219
2017,на 100 000 населения,Кызылординская,сельское население,,,,,,0.9203357384773966
2018,на 100 000 населения,Кызылординская,сельское население,,,,,,0.23
2010,на 100 000 населения,Мангистауская,сельское население,,,,,,1.244441494657198
2011,на 100 000 населения,Мангистауская,сельское население,,,,,,2.342743352465737
2012,на 100 000 населения,Мангистауская,сельское население,,,,,,1.1031764126173964
2013,на 100 000 населения,Мангистауская,сельское население,,,,,,1.0446919203526879
2014,на 100 000 населения,Мангистауская,сельское население,,,,,,1.5796390840620735
2015,на 100 000 населения,Мангистауская,сельское население,,,,,,0.28821018592439096
2016,на 100 000 населения,Мангистауская,сельское население,,,,,,1.3802851116926709
2017,на 100 000 населения,Мангистауская,сельское население,,,,,,1.054887094115708
2018,на 100 000 населения,Мангистауская,сельское население,,,,,,1.25
2010,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,,1.6219705644781957
2011,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,,1.0140220232908184
2012,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,,1.11581613581714
2013,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,,2.1252113826321657
