Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2018,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,33.0
2010,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,10.21
2011,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,8.09
2012,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,13.05
2013,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,18.1
2014,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,7.76
2015,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,6.52
2016,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,5.79
2017,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,4.601678692386981
2018,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,2.73
2010,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,15.76
2011,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,10.15
2012,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,4.04
2013,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,11.49
2014,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,9.16
2015,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,8.93
2016,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,12.11
2017,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,8.68
2018,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,9.02
2010,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,11.74
2011,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,10.96
2012,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,11.34
2013,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,14.15
2014,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,15.67
2015,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,14.56
2016,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,11.21
2017,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,12.7654881867098
2018,на 100 000 населения,Южно-Казахстанская,сельское население,,,,,KZ10,9.93
2010,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,34.05
2011,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,46.68
2012,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,34.95
2013,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,31.82
2014,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,16.31
2015,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,8.89
2016,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,5.38
2017,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,13.073044509208605
2018,на 100 000 населения,Павлодарская,сельское население,,,,,KZ11,9.03
2010,на 100 000 населения,Северо-Казахстанская,сельское население,,,,,KZ16,26.09
2011,на 100 000 населения,Северо-Казахстанская,сельское население,,,,,KZ16,20.98
2012,на 100 000 населения,Северо-Казахстанская,сельское население,,,,,KZ16,11.67
2013,на 100 000 населения,Северо-Казахстанская,сельское население,,,,,KZ16,15.41
