Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2013,на 100 000 населения,Западно-Казахстанская,сельское население,,,,,KZ07,0.6332781325894425
2014,на 100 000 населения,Западно-Казахстанская,сельское население,,,,,KZ07,1.5756964578343626
2015,на 100 000 населения,Западно-Казахстанская,сельское население,,,,,KZ07,0.9414925167036464
2016,на 100 000 населения,Западно-Казахстанская,сельское население,,,,,KZ07,1.2564945059777726
2017,на 100 000 населения,Западно-Казахстанская,сельское население,,,,,KZ07,0.634197850703484
2018,на 100 000 населения,Западно-Казахстанская,сельское население,,,,,KZ07,0.96
2010,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.323178525433342
2011,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.7954690085274277
2012,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.0
2013,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.15505414490740166
2014,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.15340552597385662
2015,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.0
2016,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.6024658928996381
2017,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.4477738920954475
2018,на 100 000 населения,Жамбылская,сельское население,,,,,KZ17,0.3
2010,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,0.33601473088580197
2011,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,2.0299004333837423
2012,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,3.734713140078904
2013,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,1.0229551127296534
2014,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,1.7178942739148062
2015,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,2.4221201856036094
2016,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,1.7473231010092538
2017,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,0.7071810701771135
2018,на 100 000 населения,Карагандинская,сельское население,,,,,KZ12,1.07
2010,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2011,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2012,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.2319437582774929
2013,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.2338328001945489
2014,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2015,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2016,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2017,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2018,на 100 000 населения,Костанайская,сельское население,,,,,KZ13,0.0
2010,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,1.2448804292347722
2011,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,1.2261242946719997
2012,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.24167373562343364
2013,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.2381644191884309
2014,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.23501210312331086
2015,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.2327242938563113
2016,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.6947033500911219
2017,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.0
2018,на 100 000 населения,Кызылординская,сельское население,,,,,KZ14,0.45
2010,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,0.0
2011,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,1.1713716762328688
2012,на 100 000 населения,Мангистауская,сельское население,,,,,KZ09,0.36772547087246543
